[88, -22, 4, 92, -71, 35, 0, 1.7925000274507004, 85.57952758423863, 137.59866857772133, 2.0156782236126602]
[65, -66, 30, 87, -31, 17, 38, 1.828513622752534, 80.62470787418145, 218.22947027113486, 2.1273678008978503]
[110, -26, 17, 57, 11, 34, 11, 0.29718141613120236, 109.12429541949123, 224.15942572639005, 0.6304651372770836]
[44, -54, -16, 82, -67, -28, -39, 1.6658704075623076, 88.42895238325593, 259.34389280483833, 2.013643252750402]
[95, -20, -9, 127, -68, -20, -2, 0.9207945033768196, 99.60633681184376, 45.963162878427084, 1.0663640030670904]
[74, -71, -39, 19, 44, -39, 43, 1.7001154200714328, 93.48183434499119, 375.4718625462848, 2.1690691169627088]
[66, -88, 10, 14, 42, 8, 37, 0.8986982967054599, 151.57137436335958, 395.90461512099137, 1.446174286189811]
[117, -86, -21, 27, 29, 6, -2, 0.9575084845498556, 147.53490120559786, 369.30679375650016, 1.4743501795119538]
[35, -54, -44, 110, 65, -11, 8, 0.7954382600301152, 106.92073520522804, 247.24886924028903, 1.1496078644756322]
[59, -32, -15, 81, 20, -8, 7, 1.9216929790862844, 74.71712988940828, 235.50522796620987, 2.2319153369419027]
[120, -89, -28, 39, -19, 2, 24, 1.7067501480702323, 155.50625839966062, 350.53230317299705, 2.21278870964289]
[107, -36, 19, 119, 21, 33, 31, 0.5664016952525683, 79.79701887815678, 129.31226331082956, 0.7755109774415547]
[49, -27, 30, 86, -42, -27, -37, 1.1505555909537843, 108.85246866419176, 240.56070109214312, 1.4999687607101193]
[7, -90, 15, 127, -11, 44, -15, 1.7097584016217662, 158.04825756678207, 112.43183208758036, 1.9802384912761286]
[24, -54, 24, 102, 59, 35, -30, 1.8754590612258502, 129.1320182808983, 200.46386392040102, 2.2050549434271494]
[46, -67, -21, 97, 29, -46, -18, 1.8065075885640203, 101.18547216402789, 206.14257798119445, 2.1138356387092427]
[6, -44, -41, 110, 23, -20, -25, 1.7155773171169724, 177.3014821728641, 311.6936889580951, 2.2045724882479316]
[110, -73, -37, 115, 8, -4, 1, 1.9178189211272028, 111.10776558542219, 80.89544502834936, 2.109822131740974]
[122, -79, 42, 119, 9, 20, 41, 1.069661956397012, 132.42364635862197, 269.040173999331, 1.471125776754965]
[95, -12, 1, 111, 36, -30, -22, 0.5210393456497403, 125.57407382936572, 77.1922904509605, 0.7238057099300665]
[44, -30, 6, 54, 2, -39, 0, 1.706775959127661, 113.49120594656272, 346.3394301774903, 2.166606595251714]
[70, -84, 6, 7, 55, -34, -24, 1.3582955168260904, 138.20912171434563, 404.3162000826449, 1.9008208386230807]
[47, -88, -3, 85, -6, 23, -10, 1.7206752467229243, 152.48246731165557, 210.36750661969933, 2.083525220654279]
[34, -52, -8, 91, -8, 4, -14, 1.8069785566211467, 109.41802936407392, 246.5830149006327, 2.162979600885853]
[38, -55, 38, 24, -57, 0, -4, 1.496621007039898, 100.89697101053375, 411.3441793968411, 2.0088621574472727]
[51, -42, 1, 116, -56, -2, 3, 1.8250603954169842, 75.73548786142473, 118.44289627702724, 2.0192387795554363]
[115, -37, -21, 19, -71, 7, 0, 1.6710558851066861, 97.67275131642484, 283.5294458617932, 2.0522580822849044]
[75, -14, -32, 133, -21, -16, 40, 0.5070625530365722, 111.37359872298332, 95.7137661246998, 0.7141499178842554]
[74, -75, 2, 4, -9, -50, 26, 1.520302688899023, 107.29146989432222, 401.1267713445798, 2.0287209301379248]
[67, -77, -3, 107, -26, -34, 5, 0.8572337413307225, 115.35523786742682, 123.95334924389931, 1.0965423284420486]
[51, -87, 25, 46, 71, 5, 8, 0.7254019540166194, 149.3368072203181, 329.1098722054632, 1.2038486334424008]
[63, -88, 2, 55, -19, 7, -29, 1.5416261411129095, 151.66847807537755, 300.040189952645, 1.9933348091409322]
[65, -39, 15, 75, 47, -50, -11, 1.0174879504557925, 45.43255400500328, 234.74914951608537, 1.2976696539768813]
[124, -43, -41, 68, -83, 13, -35, 1.5315613114881246, 111.49135124688134, 187.49117426988926, 1.8305438370048952]
[133, -6, 25, 22, 31, -10, 29, 0.7451632085930794, 207.09199734569933, 247.71133000684384, 1.1999665359456226]
[13, -25, 36, 38, -81, -2, 28, 1.6527263471108504, 196.06872672745172, 456.4561362568667, 2.305251210095169]
[73, -5, 13, 28, 54, -40, -25, 1.3477039371315294, 142.83059322156043, 347.8611039192376, 1.8383956342723273]
[126, -83, 18, 88, -5, -36, 23, 1.1926050189463235, 142.56038282583893, 301.4068797108315, 1.6365722814829942]
[28, -49, -34, 18, 79, 44, -3, 1.1514498718922428, 124.15169064017111, 454.2913750023967, 1.7298929375348107]
[1, -70, -24, 99, 23, -10, -12, 1.7274067321306577, 157.10044983468677, 304.917241177031, 2.1894244231423756]
