[0, -10, -40, 70, 0, 0, 0, 148.0, -108.0, -294.0, -148.0, -74.0, 294.0, 337.0, 0]
[0, -15, -15, 70, 0, 0, 0, 187.0, -205.0, -280.0, -187.0, 23.0, 280.0, 337.0, 0]
[0, -20, -25, 70, 0, 0, 0, 175.0, -200.0, -288.0, -175.0, 18.0, 288.0, 337.0, 0]
[0, -20, 45, 70, 0, 0, 0, 137.0, -405.0, -213.0, -137.0, 223.0, 213.0, 337.0, 0]
[0, -25, 25, 70, 0, 0, 0, 175.0, -373.0, -216.0, -175.0, 191.0, 216.0, 337.0, 0]
[0, -40, 40, 70, 0, 0, 0, 148.0, -455.0, -132.0, -148.0, 273.0, 132.0, 337.0, 0]
[0, -50, -40, 70, 0, 0, 0, 148.0, -314.0, -273.0, -148.0, 132.0, 273.0, 337.0, 0]
[0, -65, -25, 70, 0, 0, 0, 175.0, -398.0, -191.0, -175.0, 216.0, 191.0, 337.0, 0]
[0, -70, -45, 70, 0, 0, 0, 137.0, -395.0, -223.0, -137.0, 213.0, 223.0, 337.0, 0]
[0, -70, 25, 70, 0, 0, 0, 175.0, -470.0, -18.0, -175.0, 288.0, 18.0, 337.0, 0]
[0, -75, 15, 70, 0, 0, 0, 187.0, -462.0, -23.0, -187.0, 280.0, 23.0, 337.0, 0]
[0, -80, 40, 70, 0, 0, 0, 148.0, -476.0, 74.0, -148.0, 294.0, -74.0, 337.0, 0]
[5, -5, 45, 70, 0, 0, 0, 159.0, -342.0, -251.0, -159.0, 160.0, 251.0, 337.0, 0]
[5, -10, -45, 70, 0, 0, 0, 162.0, -95.0, -283.0, -162.0, -87.0, 283.0, 337.0, 0]
[5, -10, -40, 70, 0, 0, 0, 173.0, -108.0, -280.0, -173.0, -74.0, 280.0, 337.0, 0]
[5, -10, 30, 70, 0, 0, 0, 189.0, -325.0, -240.0, -189.0, 143.0, 240.0, 337.0, 0]
[5, -15, 10, 70, 0, 0, 0, 212.0, -286.0, -241.0, -212.0, 104.0, 241.0, 337.0, 0]
[5, -15, 15, 70, 0, 0, 0, 208.0, -302.0, -237.0, -208.0, 120.0, 237.0, 337.0, 0]
[5, -25, -30, 70, 0, 0, 0, 192.0, -211.0, -276.0, -192.0, 29.0, 276.0, 337.0, 0]
[65, -10, -40, 70, 0, 0, 0, 329.0, -108.0, 10.0, -329.0, -74.0, -10.0, 337.0, 0]
[65, -10, -20, 70, 0, 0, 0, 334.0, -165.0, 45.0, -334.0, -17.0, -45.0, 337.0, 0]
[65, -10, -5, 70, 0, 0, 0, 331.0, -213.0, 58.0, -331.0, 31.0, -58.0, 337.0, 0]
[65, -10, 10, 70, 0, 0, 0, 322.0, -263.0, 60.0, -322.0, 81.0, -60.0, 337.0, 0]
[65, -10, 15, 70, 0, 0, 0, 318.0, -279.0, 58.0, -318.0, 97.0, -58.0, 337.0, 0]
[65, -20, 45, 70, 0, 0, 0, 251.0, -405.0, 34.0, -251.0, 223.0, -34.0, 337.0, 0]
[65, -25, 15, 70, 0, 0, 0, 287.0, -344.0, 72.0, -287.0, 162.0, -72.0, 337.0, 0]
[65, -30, -40, 70, 0, 0, 0, 336.0, -213.0, 7.0, -336.0, 31.0, -7.0, 337.0, 0]
[65, -30, 25, 70, 0, 0, 0, 254.0, -391.0, 75.0, -254.0, 209.0, -75.0, 337.0, 0]
[65, -30, 30, 70, 0, 0, 0, 244.0, -404.0, 71.0, -244.0, 222.0, -71.0, 337.0, 0]
[65, -40, -10, 70, 0, 0, 0, 292.0, -334.0, 74.0, -292.0, 152.0, -74.0, 337.0, 0]
[65, -40, 15, 70, 0, 0, 0, 242.0, -398.0, 93.0, -242.0, 216.0, -93.0, 337.0, 0]
[65, -40, 40, 70, 0, 0, 0, 182.0, -455.0, 79.0, -182.0, 273.0, -79.0, 337.0, 0]
[65, -45, -30, 70, 0, 0, 0, 310.0, -309.0, 40.0, -310.0, 127.0, -40.0, 337.0, 0]
[65, -45, 30, 70, 0, 0, 0, 186.0, -446.0, 98.0, -186.0, 264.0, -98.0, 337.0, 0]
[65, -45, 35, 70, 0, 0, 0, 173.0, -456.0, 94.0, -173.0, 274.0, -94.0, 337.0, 0]
[65, -50, -40, 70, 0, 0, 0, 310.0, -314.0, 19.0, -310.0, 132.0, -19.0, 337.0, 0]
[65, -55, -45, 70, 0, 0, 0, 303.0, -330.0, 10.0, -303.0, 148.0, -10.0, 337.0, 0]
[65, -55, -35, 70, 0, 0, 0, 293.0, -345.0, 38.0, -293.0, 163.0, -38.0, 337.0, 0]
[125, -70, 30, 70, 0, 0, 0, -93.0, -475.0, 139.0, 93.0, 293.0, -139.0, 337.0, 0]
[125, -75, 35, 70, 0, 0, 0, -120.0, -478.0, 109.0, 120.0, 296.0, -109.0, 337.0, 0]
[125, -80, -35, 70, 0, 0, 0, 38.0, -435.0, 220.0, -38.0, 253.0, -220.0, 337.0, 0]
[125, -80, 15, 70, 0, 0, 0, -108.0, -463.0, 152.0, 108.0, 281.0, -152.0, 337.0, 0]
[125, -80, 20, 70, 0, 0, 0, -118.0, -466.0, 139.0, 118.0, 284.0, -139.0, 337.0, 0]
[125, -85, -30, 70, 0, 0, 0, 3.0, -449.0, 206.0, -3.0, 267.0, -206.0, 337.0, 0]
[125, -85, -5, 70, 0, 0, 0, -77.0, -456.0, 181.0, 77.0, 274.0, -181.0, 337.0, 0]
[125, -85, 15, 70, 0, 0, 0, -128.0, -462.0, 138.0, 128.0, 280.0, -138.0, 337.0, 0]
[125, -85, 30, 70, 0, 0, 0, -155.0, -466.0, 96.0, 155.0, 284.0, -96.0, 337.0, 0]
[130, 0, -35, 70, 0, 0, 0, 110.0, -71.0, 299.0, -110.0, -111.0, -299.0, 337.0, 0]
[130, 0, -30, 70, 0, 0, 0, 104.0, -85.0, 306.0, -104.0, -97.0, -306.0, 337.0, 0]
[130, 0, -25, 70, 0, 0, 0, 99.0, -100.0, 312.0, -99.0, -82.0, -312.0, 337.0, 0]
[130, 0, -20, 70, 0, 0, 0, 95.0, -116.0, 317.0, -95.0, -66.0, -317.0, 337.0, 0]
[130, 0, 20, 70, 0, 0, 0, 95.0, -248.0, 317.0, -95.0, 66.0, -317.0, 337.0, 0]
[130, 0, 25, 70, 0, 0, 0, 99.0, -264.0, 312.0, -99.0, 82.0, -312.0, 337.0, 0]
[130, 0, 30, 70, 0, 0, 0, 104.0, -279.0, 306.0, -104.0, 97.0, -306.0, 337.0, 0]
[130, 0, 35, 70, 0, 0, 0, 110.0, -293.0, 299.0, -110.0, 111.0, -299.0, 337.0, 0]
[130, -10, 35, 70, 0, 0, 0, 92.0, -339.0, 284.0, -92.0, 157.0, -284.0, 337.0, 0]
[130, -15, -30, 70, 0, 0, 0, 116.0, -160.0, 316.0, -116.0, -22.0, -316.0, 337.0, 0]
[5, -25, 5, 70, 0, 0, 0, 213.0, -314.0, -226.0, -213.0, 132.0, 226.0, 337.0, 5]
[5, -25, 45, 70, 0, 0, 0, 153.0, -423.0, -180.0, -153.0, 241.0, 180.0, 337.0, 5]
[5, -40, -10, 70, 0, 0, 0, 210.0, -334.0, -216.0, -210.0, 152.0, 216.0, 337.0, 5]
[5, -40, 0, 70, 0, 0, 0, 211.0, -360.0, -194.0, -211.0, 178.0, 194.0, 337.0, 5]
[5, -45, -35, 70, 0, 0, 0, 182.0, -299.0, -259.0, -182.0, 117.0, 259.0, 337.0, 5]
[5, -45, -15, 70, 0, 0, 0, 206.0, -342.0, -214.0, -206.0, 160.0, 214.0, 337.0, 5]
[5, -50, 0, 70, 0, 0, 0, 208.0, -394.0, -160.0, -208.0, 212.0, 160.0, 337.0, 5]
[5, -50, 15, 70, 0, 0, 0, 198.0, -426.0, -123.0, -198.0, 244.0, 123.0, 337.0, 5]
[5, -55, 45, 70, 0, 0, 0, 140.0, -487.0, -35.0, -140.0, 305.0, 35.0, 337.0, 5]
[5, -60, -5, 70, 0, 0, 0, 205.0, -413.0, -136.0, -205.0, 231.0, 136.0, 337.0, 5]
[5, -65, -45, 70, 0, 0, 0, 157.0, -375.0, -228.0, -157.0, 193.0, 228.0, 337.0, 5]
[5, -65, -25, 70, 0, 0, 0, 191.0, -398.0, -175.0, -191.0, 216.0, 175.0, 337.0, 5]
[5, -70, -35, 70, 0, 0, 0, 175.0, -404.0, -184.0, -175.0, 222.0, 184.0, 337.0, 5]
[5, -70, 15, 70, 0, 0, 0, 190.0, -459.0, -31.0, -190.0, 277.0, 31.0, 337.0, 5]
[5, -70, 30, 70, 0, 0, 0, 167.0, -475.0, 11.0, -167.0, 293.0, -11.0, 337.0, 5]
[5, -75, -40, 70, 0, 0, 0, 164.0, -417.0, -178.0, -164.0, 235.0, 178.0, 337.0, 5]
[5, -75, -30, 70, 0, 0, 0, 181.0, -424.0, -150.0, -181.0, 242.0, 150.0, 337.0, 5]
[5, -75, 15, 70, 0, 0, 0, 188.0, -462.0, -7.0, -188.0, 280.0, 7.0, 337.0, 5]
[5, -80, 15, 70, 0, 0, 0, 186.0, -463.0, 18.0, -186.0, 281.0, -18.0, 337.0, 5]
[65, -55, 30, 70, 0, 0, 0, 143.0, -464.0, 118.0, -143.0, 282.0, -118.0, 337.0, 5]
[65, -55, 40, 70, 0, 0, 0, 114.0, -480.0, 110.0, -114.0, 298.0, -110.0, 337.0, 5]
[65, -55, 45, 70, 0, 0, 0, 100.0, -487.0, 104.0, -100.0, 305.0, -104.0, 337.0, 5]
[65, -60, -30, 70, 0, 0, 0, 272.0, -373.0, 58.0, -272.0, 191.0, -58.0, 337.0, 5]
[65, -60, -5, 70, 0, 0, 0, 220.0, -413.0, 110.0, -220.0, 231.0, -110.0, 337.0, 5]
[65, -65, -30, 70, 0, 0, 0, 256.0, -392.0, 65.0, -256.0, 210.0, -65.0, 337.0, 5]
[65, -65, -25, 70, 0, 0, 0, 247.0, -398.0, 78.0, -247.0, 216.0, -78.0, 337.0, 5]
[65, -70, -45, 70, 0, 0, 0, 260.0, -395.0, 30.0, -260.0, 213.0, -30.0, 337.0, 5]
[65, -70, -35, 70, 0, 0, 0, 247.0, -404.0, 60.0, -247.0, 222.0, -60.0, 337.0, 5]
[65, -70, 15, 70, 0, 0, 0, 122.0, -459.0, 149.0, -122.0, 277.0, -149.0, 337.0, 5]
