[0, -10, -15, 65, 0, 0, 0, 180.0, -185.0, -297.0, -180.0, 3.0, 297.0, 347.0, 0]
[0, -15, 45, 65, 0, 0, 0, 132.0, -385.0, -249.0, -132.0, 203.0, 249.0, 347.0, 0]
[0, -20, -35, 65, 0, 0, 0, 153.0, -182.0, -312.0, -153.0, 0.0, 312.0, 347.0, 0]
[0, -20, -15, 65, 0, 0, 0, 180.0, -237.0, -292.0, -180.0, 55.0, 292.0, 347.0, 0]
[0, -20, 20, 65, 0, 0, 0, 175.0, -342.0, -254.0, -175.0, 160.0, 254.0, 347.0, 0]
[0, -25, -15, 65, 0, 0, 0, 180.0, -262.0, -286.0, -180.0, 80.0, 286.0, 347.0, 0]
[0, -30, -20, 65, 0, 0, 0, 175.0, -273.0, -286.0, -175.0, 91.0, 286.0, 347.0, 0]
[0, -30, -15, 65, 0, 0, 0, 180.0, -287.0, -278.0, -180.0, 105.0, 278.0, 347.0, 0]
[0, -30, 20, 65, 0, 0, 0, 175.0, -384.0, -222.0, -175.0, 202.0, 222.0, 347.0, 0]
[0, -60, -20, 65, 0, 0, 0, 175.0, -404.0, -202.0, -175.0, 222.0, 202.0, 347.0, 0]
[0, -60, 15, 65, 0, 0, 0, 180.0, -460.0, -105.0, -180.0, 278.0, 105.0, 347.0, 0]
[0, -60, 20, 65, 0, 0, 0, 175.0, -468.0, -91.0, -175.0, 286.0, 91.0, 347.0, 0]
[0, -65, 15, 65, 0, 0, 0, 180.0, -468.0, -80.0, -180.0, 286.0, 80.0, 347.0, 0]
[0, -70, -20, 65, 0, 0, 0, 175.0, -436.0, -160.0, -175.0, 254.0, 160.0, 347.0, 0]
[0, -70, 15, 65, 0, 0, 0, 180.0, -474.0, -55.0, -180.0, 292.0, 55.0, 347.0, 0]
[0, -70, 35, 65, 0, 0, 0, 153.0, -494.0, 0.0, -153.0, 312.0, 0.0, 347.0, 0]
[0, -75, -45, 65, 0, 0, 0, 132.0, -431.0, -203.0, -132.0, 249.0, 203.0, 347.0, 0]
[0, -80, 15, 65, 0, 0, 0, 180.0, -479.0, -3.0, -180.0, 297.0, 3.0, 347.0, 0]
[5, -5, -30, 65, 0, 0, 0, 187.0, -115.0, -285.0, -187.0, -67.0, 285.0, 347.0, 0]
[65, -75, -40, 65, 0, 0, 0, 234.0, -434.0, 49.0, -234.0, 252.0, -49.0, 347.0, 0]
[65, -80, -5, 65, 0, 0, 0, 139.0, -468.0, 140.0, -139.0, 286.0, -140.0, 347.0, 0]
[65, -80, 15, 65, 0, 0, 0, 79.0, -479.0, 162.0, -79.0, 297.0, -162.0, 347.0, 0]
[65, -85, 0, 65, 0, 0, 0, 102.0, -474.0, 158.0, -102.0, 292.0, -158.0, 347.0, 0]
[70, 0, -5, 65, 0, 0, 0, 339.0, -166.0, 74.0, -339.0, -16.0, -74.0, 347.0, 0]
[70, 0, 5, 65, 0, 0, 0, 339.0, -198.0, 74.0, -339.0, 16.0, -74.0, 347.0, 0]
[70, -5, -15, 65, 0, 0, 0, 340.0, -159.0, 68.0, -340.0, -23.0, -68.0, 347.0, 0]
[70, -10, -35, 65, 0, 0, 0, 341.0, -128.0, 38.0, -341.0, -54.0, -38.0, 347.0, 0]
[70, -10, -25, 65, 0, 0, 0, 342.0, -155.0, 55.0, -342.0, -27.0, -55.0, 347.0, 0]
[70, -10, 15, 65, 0, 0, 0, 325.0, -281.0, 73.0, -325.0, 99.0, -73.0, 347.0, 0]
[70, -10, 35, 65, 0, 0, 0, 306.0, -338.0, 51.0, -306.0, 156.0, -51.0, 347.0, 0]
[70, -15, -30, 65, 0, 0, 0, 344.0, -168.0, 47.0, -344.0, -14.0, -47.0, 347.0, 0]
[70, -15, 10, 65, 0, 0, 0, 321.0, -289.0, 79.0, -321.0, 107.0, -79.0, 347.0, 0]
[70, -20, -25, 65, 0, 0, 0, 342.0, -208.0, 55.0, -342.0, 26.0, -55.0, 347.0, 0]
[70, -20, -15, 65, 0, 0, 0, 336.0, -237.0, 69.0, -336.0, 55.0, -69.0, 347.0, 0]
[70, -25, -30, 65, 0, 0, 0, 342.0, -221.0, 47.0, -342.0, 39.0, -47.0, 347.0, 0]
[70, -25, 15, 65, 0, 0, 0, 292.0, -350.0, 85.0, -292.0, 168.0, -85.0, 347.0, 0]
[70, -35, -20, 65, 0, 0, 0, 320.0, -298.0, 70.0, -320.0, 116.0, -70.0, 347.0, 0]
[70, -35, -5, 65, 0, 0, 0, 298.0, -337.0, 89.0, -298.0, 155.0, -89.0, 347.0, 0]
[135, -10, -10, 65, 0, 0, 0, 78.0, -201.0, 338.0, -78.0, 19.0, -338.0, 347.0, 0]
[135, -10, 0, 65, 0, 0, 0, 72.0, -233.0, 336.0, -72.0, 51.0, -336.0, 347.0, 0]
[135, -10, 10, 65, 0, 0, 0, 70.0, -265.0, 330.0, -70.0, 83.0, -330.0, 347.0, 0]
[135, -10, 35, 65, 0, 0, 0, 83.0, -338.0, 299.0, -83.0, 156.0, -299.0, 347.0, 0]
[135, -15, -10, 65, 0, 0, 0, 76.0, -227.0, 336.0, -76.0, 45.0, -336.0, 347.0, 0]
[135, -20, 45, 65, 0, 0, 0, 70.0, -406.0, 256.0, -70.0, 224.0, -256.0, 347.0, 0]
[135, -25, 10, 65, 0, 0, 0, 48.0, -335.0, 308.0, -48.0, 153.0, -308.0, 347.0, 0]
[135, -30, -20, 65, 0, 0, 0, 78.0, -273.0, 326.0, -78.0, 91.0, -326.0, 347.0, 0]
[135, -45, -35, 65, 0, 0, 0, 92.0, -314.0, 308.0, -92.0, 132.0, -308.0, 347.0, 0]
[135, -45, -15, 65, 0, 0, 0, 43.0, -355.0, 298.0, -43.0, 173.0, -298.0, 347.0, 0]
[135, -45, -5, 65, 0, 0, 0, 23.0, -378.0, 286.0, -23.0, 196.0, -286.0, 347.0, 0]
[135, -45, 35, 65, 0, 0, 0, -15.0, -465.0, 201.0, 15.0, 283.0, -201.0, 347.0, 0]
[135, -55, -25, 65, 0, 0, 0, 45.0, -377.0, 284.0, -45.0, 195.0, -284.0, 347.0, 0]
[135, -60, -40, 65, 0, 0, 0, 76.0, -376.0, 278.0, -76.0, 194.0, -278.0, 347.0, 0]
[135, -60, 5, 65, 0, 0, 0, -38.0, -444.0, 225.0, 38.0, 262.0, -225.0, 347.0, 0]
[135, -60, 45, 65, 0, 0, 0, -70.0, -502.0, 116.0, 70.0, 320.0, -116.0, 347.0, 0]
[135, -65, 15, 65, 0, 0, 0, -71.0, -468.0, 184.0, 71.0, 286.0, -184.0, 347.0, 0]
[135, -70, 15, 65, 0, 0, 0, -89.0, -474.0, 166.0, 89.0, 292.0, -166.0, 347.0, 0]
[135, -70, 35, 65, 0, 0, 0, -108.0, -494.0, 108.0, 108.0, 312.0, -108.0, 347.0, 0]
[5, -5, 10, 65, 0, 0, 0, 208.0, -240.0, -272.0, -208.0, 58.0, 272.0, 347.0, 5]
[5, -5, 40, 65, 0, 0, 0, 167.0, -327.0, -268.0, -167.0, 145.0, 268.0, 347.0, 5]
[5, -10, -40, 65, 0, 0, 0, 169.0, -115.0, -296.0, -169.0, -67.0, 296.0, 347.0, 5]
[5, -15, -15, 65, 0, 0, 0, 205.0, -211.0, -279.0, -205.0, 29.0, 279.0, 347.0, 5]
[5, -15, -5, 65, 0, 0, 0, 210.0, -242.0, -270.0, -210.0, 60.0, 270.0, 347.0, 5]
[5, -15, 25, 65, 0, 0, 0, 191.0, -334.0, -247.0, -191.0, 152.0, 247.0, 347.0, 5]
[5, -20, -45, 65, 0, 0, 0, 159.0, -158.0, -308.0, -159.0, -24.0, 308.0, 347.0, 5]
[5, -25, 10, 65, 0, 0, 0, 205.0, -335.0, -235.0, -205.0, 153.0, 235.0, 347.0, 5]
[5, -35, -45, 65, 0, 0, 0, 159.0, -242.0, -303.0, -159.0, 60.0, 303.0, 347.0, 5]
[5, -40, 30, 65, 0, 0, 0, 175.0, -442.0, -150.0, -175.0, 260.0, 150.0, 347.0, 5]
[5, -45, -20, 65, 0, 0, 0, 197.0, -344.0, -236.0, -197.0, 162.0, 236.0, 347.0, 5]
[5, -50, -25, 65, 0, 0, 0, 190.0, -356.0, -233.0, -190.0, 174.0, 233.0, 347.0, 5]
[5, -50, -20, 65, 0, 0, 0, 195.0, -366.0, -221.0, -195.0, 184.0, 221.0, 347.0, 5]
